Web Server (APP),Initial Release,Year of Sales Revenue,Bidang ,Total Current Live Websites,Sales Revenue (Mllion) in 2023,Current Customers (Websites) in 2024,Location,Sales Revenue Customer,Tech Spend,Instagram Followers,Traffic,Current Live Webites by Country,Current Live Websites by Country,Usia Perusahaan
OpenCart,2010,2023,eCommerce,271635,3.9,digitalbooks.nstarikov.ru,Russia,0,1000,20000,Medium,55395,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,peredplata.ukrposhta.ua,Ukraine,0,250,1000,High,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,dom-rybaka.com.ua,Ukraine,0,0,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,rozem.com.ua,Ukraine,0,0,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,golka.com.ua,Ukraine,1000,100,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,oboitop.com.ua,Ukraine,0,0,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,obud.com.ua,Ukraine,0,0,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,taho.com.ua,Ukraine,1000,50,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,domio.elle.ua,Ukraine,0,100,0,Medium,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,sun-energy.com.ua,Ukraine,11000,500,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,shopfishing.com.ua,Ukraine,0,0,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,silkworld.com.ua,Ukraine,0,0,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,poops.pl.ua,Ukraine,1000,100,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,pvl.dp.ua,Ukraine,0,0,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,test.galp.com.ua,Ukraine,0,0,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,greendecor.com.ua,Ukraine,0,0,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,garryshop.com.ua,Ukraine,0,0,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,paramedic.ua,Ukraine,1000,100,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,fishunter.com.ua,Ukraine,0,0,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,forbox.com.ua,Ukraine,0,0,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,gorgany.com,Ukraine,191000,1000,5000,Medium,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,gbo-s.ws,Ukraine,0,0,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,elt.dinternal.com.ua,Ukraine,0,250,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,luxpl.com,Ukraine,0,0,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,laluna.com.ua,Ukraine,1000,100,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,hikvision.co.ua,Ukraine,1000,100,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,umka-books.com,Ukraine,0,0,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,linguist.ua,Ukraine,17000,1000,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,hempmarket.org.ua,Ukraine,0,0,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,dnipro.libr.dp.ua,Ukraine,0,0,50,Medium,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,rukzak.ua,Ukraine,0,0,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,uhl-mash.com.ua,Ukraine,11000,500,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,radio-shop.com.ua,Ukraine,1000,250,10,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,beemart.pl.ua,Ukraine,1000,100,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,sbu.nuwm.edu.ua,Ukraine,0,100,50,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,khoda.gov.ua,Ukraine,1000,50,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,tricolor.com.ua,Ukraine,0,100,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,ipn.cdu.edu.ua,Ukraine,0,10,0,High,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,mercurial.com.ua,Ukraine,0,0,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,mir-lent.com,Ukraine,0,0,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,monofilament.com.ua,Ukraine,0,0,0,-,18532,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,stationery.hitched.co.uk,United Kingdom,0,5000,10000,Medium,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,new.deactivated-guns.co.uk,United Kingdom,105000,0,0,Medium,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,retrogamingcables.co.uk,United Kingdom,55000,1000,0,Medium,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,dawn-ent.com,United Kingdom,0,0,0,-,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,dzsports.co.uk,United Kingdom,1000,10,0,-,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,homebrewcentre.co.uk,United Kingdom,18000,1000,0,-,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,zakcret.gr,United Kingdom,40000,500,10000,Medium,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,vs-sigma.hostseo.com,United Kingdom,45000,500,50,-,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,revealcode.co.uk,United Kingdom,0,0,0,-,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,diabetesstore.com.bd,United Kingdom,1000,50,0,-,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,ucol.co.uk,United Kingdom,1000,250,0,-,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,leatherseatcovers.co.uk,United Kingdom,0,0,0,-,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,shop.prostatecanceruk.org,United Kingdom,17000,2000,20000,Medium,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,qrp-labs.com,United Kingdom,44000,100,0,Medium,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,7dayshop.com,United Kingdom,52000,500,1000,Medium,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,cart.writersbureau.com,United Kingdom,122000,100,0,Medium,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,geterbrewed.com,United Kingdom,1000,250,1000,-,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,getlaidbeds.co.uk,United Kingdom,61000,500,0,-,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,beta.factoryoutlet.gr,United Kingdom,42000,500,10000,-,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,pacifiko.com,United Kingdom,39000,1000,10000,-,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,powervalve.co.uk,United Kingdom,0,0,0,-,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,extensions.prospr.biz,United Kingdom,0,2000,250,-,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,burningshed.com,United Kingdom,128000,250,5000,High,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,wimatcourses.cardiff.ac.uk,United Kingdom,0,5000,20000,Very High,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,bricks.celticfc.net,United Kingdom,0,100,400000,Medium,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,estore.cinkciarz.pl,United Kingdom,0,1000,500,Medium,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,newleatherjacket.com,United Kingdom,1000,100,0,-,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,opencart-sandbox.cryptopay.me,United Kingdom,262000,2000,2000,Medium,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,baseformula.com,United Kingdom,1000,500,500,Medium,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,thanksbuyer.com,United Kingdom,0,0,0,-,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,terracesmenswear.co.uk,United Kingdom,51000,1000,5000,-,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,kiddiesworldwholesale.com,United Kingdom,0,0,50,-,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,barnsetc.co.uk,United Kingdom,0,0,0,-,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,aboutww2militaria.com,United Kingdom,1000,100,0,-,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,accessorypower.com,United Kingdom,1000,250,250,-,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,shop.espruino.com,United Kingdom,30000,250,1000,High,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,manchestervacs.co.uk,United Kingdom,33000,100,0,Medium,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,microsoftlicense.com,United Kingdom,47000,100,0,Medium,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,shop.montrochelle.virgin.com,United Kingdom,0,5000,150000,Very High,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,3dscanstore.com,United Kingdom,136000,500,0,-,10041,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,abone.dunya.com,Turkey,0,1000,150000,High,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,renasmakina.com,Turkey,1000,10,10,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,hazirticaretsitesi.com,Turkey,1000,10,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,hepsimedikal.com.tr,Turkey,1000,100,500,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,hazirda.com,Turkey,10000,500,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,happy.com.tr,Turkey,37000,250,500,Medium,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,digicell.com.tr,Turkey,0,0,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,promosyonbank.com,Turkey,0,0,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,podyumplus.com,Turkey,1000,250,400000,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,yesilyurtgame.com,Turkey,1000,100,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,peynircibaba.com,Turkey,1000,100,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,shop.goldmaster.com.tr,Turkey,70000,1000,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,proteinpazari.com.tr,Turkey,0,0,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,opencartuzman.com,Turkey,1000,10,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,teknostore.com,Turkey,1000,100,500,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,mobilya.oguzturk.net,Turkey,1000,100,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,market.miuiturkiye.net,Turkey,0,100,10000,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,enucuztoptan.com,Turkey,11000,500,2000,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,miknatis.gen.tr,Turkey,0,0,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,intfarming.com,Turkey,1000,10,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,salmanbilgisayar.com.tr,Turkey,1000,10,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,bayi.isonem.com.tr,Turkey,0,10,20000,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,perukmarket.com.tr,Turkey,0,0,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,hilbey.wookweb.com,Turkey,1000,250,5000,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,postermanya.com,Turkey,0,0,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,prestijboncuk.com,Turkey,1000,100,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,populus.com.tr,Turkey,0,0,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,qualiteyprinting.com,Turkey,14000,100,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,webruz.com,Turkey,0,0,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,fbajans.com,Turkey,1000,10,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,veritas.webajans.com,Turkey,0,500,1000,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,yasemininbahcesi.com,Turkey,0,0,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,yaziciyedekparca.com,Turkey,0,0,50,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,fotozeynep.com.tr,Turkey,0,0,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,webticaretim.com,Turkey,1000,10,50,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,yildirimambalajtarim.com,Turkey,0,0,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,penaksesuar.com,Turkey,0,0,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,fotomerkezim.com,Turkey,0,0,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,parcaplaza.com,Turkey,0,0,0,-,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,partidukkanim.com,Turkey,40000,0,0,Medium,9842,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,unitedbike.com,Indonesia,0,0,100000,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,disdukcapil.jabarprov.go.id,Indonesia,0,2000,10000,High,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,penerbit.pip-semarang.ac.id,Indonesia,0,100,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,galerimedika.com,Indonesia,0,0,250,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,hitechcomputer.co.id,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,semesin.com,Indonesia,1000,10,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,fc.co.id,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,mahameru.id,Indonesia,1000,50,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,99ninetynine.com,Indonesia,1000,100,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,ticket.dagodreampark.co.id,Indonesia,15000,250,20000,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,bsmentertainment.com,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,3dfilament.co.id,Indonesia,1000,10,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,store.abcd1235.my.id,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,dailysocial.my.id,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,3mliving.com,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,abhinsewa.id,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,dalimatecno.my.id,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,danielwatches21.id,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,galungteknikmandiri.dapurmenel.com,Indonesia,1000,10,2000,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,fashionworlds.net,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,icherry-mobilephone.com,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,icoffeegear.com,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,acrylicsm.com.my,Indonesia,1000,10,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,acserpongmurah.com,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,datalink.web.id,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,database.id,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,adalima.com,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,fbtaudio.id,Indonesia,1000,50,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,adindo.id,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,store.adiliaproduction.com,Indonesia,1000,10,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,dealermitsubishijakartaselatan.com,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,idhijab.com,Indonesia,29000,1000,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,idpasar.com,Indonesia,33000,1000,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,store.id-gpstracker.com,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,fcl.biz.id,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,felixindoshops.com,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,niko.ijen.web.id,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,aeroculata.com,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,dekla.co.id,Indonesia,0,0,0,-,647,1597146,14
OpenCart,2010,2023,eCommerce,271635,3.9,fiberoptic.id,Indonesia,0,0,0,-,647,1597146,14
AdRoll,2007,2023,Advertising,116591,375.0,famousfootwear.com,United States,0,10000,0,High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,corporate.petco.com,United States,502000000,5000,100000,Very High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,guitarcenter.com,United States,1400000,10000,150000,High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,freeshipping.com,United States,0,5000,1000,-,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,frontier.com,United States,482000000,10000,10000,Medium,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,postmates.com,United States,0,2000,50000,Very High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,payscale.com,United States,0,10000,20000,Very High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,premiumoutlets.com,United States,0,5000,20000,Medium,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,greenhouse.io,United States,245000,10000,5000,Very High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,firestonecompleteautocare.com,United States,0,10000,2000,High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,rc68.emro.who.int,United States,0,5000,150000,Very High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,wolframalpha.com,United States,0,5000,250,Very High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,wingstop.com,United States,29000000,5000,150000,High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,pizzahut.com,United States,970000,5000,1000000,High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,whataburger.com,United States,622000,5000,300000,High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,giftcard.gianteagle.com,United States,710000,5000,10000,High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,publicstorage.com,United States,348000000,5000,1000,Medium,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,greatwolf.com,United States,0,5000,10000,Medium,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,na.wargaming.net,United States,0,2000,20000,High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,yandy.com,United States,0,1000,400000,High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,pardot.com,United States,0,10000,20000,Very High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,villageinnstore.wgiftcard.com,United States,0,2000,0,-,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,gruntstyle.com,United States,463000,5000,750000,-,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,waldenu.edu,United States,0,10000,100000,High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,petsuppliesplus.com,United States,0,5000,10000,High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,parkme.com,United States,0,2000,1000,High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,westerndigital.com,United States,1000000000,10000,10000,Very High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,fordham.edu,United States,0,10000,10000,Very High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,wordstream.com,United States,0,5000,1000,Very High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,peopleadmin.com,United States,0,2000,2000,High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,wawa.com,United States,55000,2000,0,High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,pfchangs.com,United States,0,2000,20000,High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,personalcapital.com,United States,0,5000,10000,High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,wayup.com,United States,0,10000,2000,Medium,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,paulaschoice.com,United States,633000,5000,10000,Medium,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,gamestop.com,United States,493000000,10000,1000000,Very High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,wheniwork.com,United States,0,2000,5000,Very High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,procore.com,United States,60000000,10000,5000,High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,fundly.com,United States,0,2000,500,Very High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,preventivevet.com,United States,52000,2000,250,High,87443,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,pedestrian.tv,Australia,5000,5000,10000,Medium,5216,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,plannthat.com,Australia,2000,2000,0,Medium,5216,1597146,17
AdRoll,2007,2023,Advertising,116591,375.0,startsat60.com,Australia,1000,1000,500,Medium,5216,1597146,17
