DATASET UNTUK TREND APP YANG DIPASANG PADA LAYANAN VPS DALAM 5 TAHUN TERAKHIR;;;;;;;;;;;;;;;;;;;;;;;;;;;
Web Server (APP);Initial Release;Year of Sales Revenue;Bidang ;Total Current Live Websites;Sales Revenue (Mllion) in 2023;Current Customers (Websites) in 2024;Location;Sales Revenue Customer;Tech Spend;Social;Traffic;Current Live Webites by Country;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;guitar.com.au;Australia;$20k+;$250+;1,000+;-;2.702;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;eartheasy.com;Canada;;$1000+;5,000+;High;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;bc-test-stencil.mec.ca;Canada;;$2000+;500+;High;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;linestogo.com;Canada;$93k+;$1000+;0+;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;store.dog-care-knowledge.com;Canada;;$100+;;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;store.raising-rabbits.com;Canada;;$250+;;Medium;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;rearz.ca;Canada;$59k+;$500+;5,000+;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;smartcompliance.descartes.com;Canada;$482k+;$5000+;1,000+;Medium;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;shearcomfort.com;Canada;$188k+;$2000+;1,000+;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;shop.joyoushealth.com;Canada;$192k+;$1000+;10,000+;Medium;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;vibrantperformance.com;Canada;$14k+;$100+;;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;store.k5learning.com;Canada;$48k+;$1000+;250+;High;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;kabalarians.com;Canada;$35k+;$500+;;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;the-inked-boys.com;Canada;$1k+;$100+;;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;mikesreelrepair.com;Canada;$97k+;$1000+;;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;masonicsupplyshop.com;Canada;$37k+;$500+;500+;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;agesthreeandup.com;Canada;$54k+;$500+;;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;eurosporttuning.com;Canada;$93k+;$1000+;2,000+;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;shop.edmonton.ca;Canada;$586k+;$5000+;20,000+;High;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;armament.com;Canada;$379k+;$5000+;5,000+;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;secure.ridesnowboards.com;Canada;$293k+;$5000+;10,000+;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;secure.lineskis.com;Canada;$428k+;$5000+;5,000+;Medium;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;herooutdoors.com;Canada;$145k+;$2000+;500+;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;rcpets.com;Canada;$141k+;$2000+;500+;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;displayoverstock.com;Canada;$115k+;$1000+;100+;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;defconpaintballgear.com;Canada;$101k+;$1000+;1,000+;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;leathersmithdesigns.com;Canada;$24k+;$250+;50+;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;icondirect.com;Canada;$38k+;$500+;100+;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;countrychicpaint.com;Canada;$128k+;$1000+;10,000+;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;secure.backcountryaccess.com;Canada;$441k+;$5000+;10,000+;Medium;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;nhvnaturalpetproducts.com;Canada;$80k+;$1000+;5,000+;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;store.nelson.com;Canada;$888k+;$5000+;100+;High;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;maplesyrupworld.com;Canada;$57k+;$500+;;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;secure.atlassnowshoe.com;Canada;$294k+;$5000+;2,000+;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;secure.madshus.com;Canada;$357k+;$2000+;10,000+;Medium;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;alflahertys.com;Canada;$72k+;$1000+;250+;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;moparplus.com;Canada;$1k+;$100+;1,000+;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;amgmedical.com;Canada;$277k+;$2000+;;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;able2learn.com;Canada;$273k+;$2000+;50+;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;mydevia.ca;Canada;$1k+;$100+;250+;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;amaircare.com;Canada;$112k+;$1000+;;-;1.293;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;eltron.com.br;Brazil;$94k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;roupasparaatacado.com.br;Brazil;$104k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;lojadogeradordeenergia.com.br;Brazil;$94k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;shoppingcart.wtennis.com.br;Brazil;$94k+;$1000+;250+;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;a2l.com.br;Brazil;$10k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;abecel.com.br;Brazil;$10k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;abetelier.com.br;Brazil;$10k+;$250+;500+;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;acasadouniforme.com.br;Brazil;$99k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;academiagarra.com.br;Brazil;$94k+;$250+;1,000+;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;slimpclean.com.br;Brazil;$94k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;vbsmusic.com.br;Brazil;$94k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;vkmodaplussize.com.br;Brazil;$218k+;$500+;150,000+;Medium;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;dallus.com.br;Brazil;$11k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;dansolar.com.br;Brazil;$94k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;dannaferramentas.com.br;Brazil;$94k+;$250+;1,000+;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;danrodriguescalcados.com.br;Brazil;$1k+;$100+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;77imports.com.br;Brazil;$106k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;f5engenharia.com.br;Brazil;$97k+;$250+;100+;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;fabricante-de-cercas.com.br;Brazil;$94k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;fabricantesdamoda.com.br;Brazil;$1k+;$250+;10,000+;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;fadimex.com.br;Brazil;$104k+;$250+;2,000+;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;famaqpecasdiesel.com.br;Brazil;$94k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;acessoriosoticos.com;Brazil;$116k+;$250+;2,000+;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;adegafina.com.br;Brazil;$94k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;adriellemakes.com.br;Brazil;$94k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;adulttoys.com.br;Brazil;$94k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;aerobr.com.br;Brazil;$11k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;5estrelaslingerie.com.br;Brazil;$90k+;$5000+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;davimolduras.com.br;Brazil;$1k+;$100+;100+;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;dbldescartaveis.com.br;Brazil;$1k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;decoraela.com.br;Brazil;$94k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;deepsistemas.com.br;Brazil;$94k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;farmaame.com.br;Brazil;$97k+;$250+;5,000+;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;farmavisa.com.br;Brazil;$97k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;farmasilva.com.br;Brazil;$97k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;favoritoshop.com.br;Brazil;$94k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;fbinfo.com.br;Brazil;$94k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;fecomp.com.br;Brazil;$94k+;$250+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;loja.feitoemgramado.com.br;Brazil;;$250+;20,000+;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;fernandashoes.com.br;Brazil;$1k+;$100+;;-;926;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;store.pfu-us.ricoh.com;Indonesia;;$10000+;;High;46;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;pusatsepeda.com;Indonesia;$1k+;$100+;;-;46;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;dealersepedalistrik.com;Indonesia;$1k+;$100+;;-;46;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;fatayat.indonesia1.co.id;Indonesia;;$100+;;-;46;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;delitoolstore.com;Indonesia;$103k+;$250+;;-;46;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;fish-united.com;Indonesia;$103k+;$250+;;-;46;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;fishingcastle.com;Indonesia;$1k+;$100+;;-;46;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;alatlaboratorium.co.id;Indonesia;$94k+;$250+;;-;46;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;foxbicyclesports.com;Indonesia;$17k+;$100+;;-;46;;;;;;;;;;;;;;;
BigCommerce;2009;2023;eCommerce;42.703;309,4;javanesetaste.com;Indonesia;$17k+;$100+;;-;46;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;fidelityinstitutional.fidelity.com;United States;;$10000+;150,000+;Very High;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;famousfootwear.com;United States;;$10000+;;High;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;publix.com;United States;$4b+;$5000+;150,000+;Very High;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;xfinity.com;United States;;$10000+;150,000+;Very High;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;frontier.com;United States;$482m+;$10000+;10,000+;Medium;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;fisglobal.com;United States;;$10000+;10,000+;High;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;greatclips.com;United States;;$2000+;5,000+;High;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;benefits.fivebelow.com;United States;$256m+;$5000+;5,000+;High;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;providence.org;United States;;$10000+;1,000+;High;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;generalmills.com;United States;$163m+;$10000+;20,000+;Medium;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;fisherinvestments.com;United States;;$10000+;10,000+;High;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;gianteagle.com;United States;$710k+;$5000+;10,000+;High;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;winndixie.com;United States;;$10000+;10,000+;High;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;wellcare.com;United States;;$5000+;1,000+;Medium;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;fnb-online.com;United States;;$2000+;;High;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;waldenu.edu;United States;;$10000+;100,000+;High;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;petsuppliesplus.com;United States;;$5000+;10,000+;High;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;flytap.com;United States;;$10000+;;High;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;pplelectric.com;United States;;$2000+;5,000+;Medium;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;geisinger.org;United States;;$10000+;5,000+;Medium;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;pse.com;United States;$62k+;$5000+;10,000+;High;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;firsthorizon.com;United States;;$10000+;1,000+;-;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;golden1.com;United States;;$5000+;5,000+;-;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;geha.com;United States;;$5000+;500+;Medium;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;pennfoster.edu;United States;;$5000+;5,000+;Medium;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;pods.com;United States;;$10000+;;Medium;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;worldpay.com;United States;;$10000+;;High;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;gotomypc.com;United States;;$10000+;1,000+;High;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;willistowerswatson.com;United States;$738m+;$5000+;;Very High;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;piedmontng.com;United States;;$5000+;1,000+;Medium;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;psegliny.com;United States;;$2000+;5,000+;High;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;flemingssteakhouse.com;United States;;$5000+;20,000+;Medium;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;firsttechfed.com;United States;;$10000+;1,000+;Medium;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;go365.com;United States;;$10000+;2,000+;Medium;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;wellstar.org;United States;;$2000+;2,000+;Medium;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;priorityhealth.com;United States;;$5000+;1,000+;High;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;retirement.wyo.gov;United States;;$5000+;2,000+;Very High;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;pulte.com;United States;$1b+;$10000+;10,000+;Medium;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;freseniuskidneycare.com;United States;;$5000+;500+;Medium;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;grasshopper.com;United States;;$5000+;5,000+;High;4.836;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;prioritypass.com;United Kingdom;;$5000+;10,000+;High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;investors.footasylum.com;United Kingdom;;$5000+;10,000+;High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;gatwickexpress.com;United Kingdom;;$2000+;20,000+;Medium;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;faro.com;United Kingdom;$28m+;$10000+;0+;High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;peoplecert.org;United Kingdom;$352k+;$2000+;1,000+;Medium;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;prsformusic.com;United Kingdom;;$5000+;20,000+;High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;wembleystadium.com;United Kingdom;;$2000+;150,000+;Medium;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;willis.com;United Kingdom;;$5000+;;Medium;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;joycemeyer.org;United Kingdom;;$5000+;3,000,000+;High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;ireland.com;United Kingdom;;$2000+;20,000+;High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;visitlondon.com;United Kingdom;;$2000+;400,000+;High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;icaew.com;United Kingdom;;$5000+;20,000+;High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;jcb.com;United Kingdom;;$5000+;1,000+;Medium;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;jet2holidays.com;United Kingdom;$713k+;$5000+;;Medium;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;shu.ac.uk;United Kingdom;$715k+;$5000+;100+;High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;southernrailway.com;United Kingdom;;$5000+;100,000+;High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;jdwetherspoon.com;United Kingdom;;$2000+;;High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;jet2.com;United Kingdom;$995k+;$10000+;20,000+;High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;yourrewarduk.snclavalin.com;United Kingdom;;$2000+;10,000+;Medium;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;saputo.com;United Kingdom;;$2000+;;Medium;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;spiraxsarco.com;United Kingdom;$46k+;$5000+;250+;Medium;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;ifrs.org;United Kingdom;$28k+;$5000+;;Medium;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;supersavvyme.co.uk;United Kingdom;;$2000+;2,000+;Medium;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;safc.com;United Kingdom;;$2000+;;Medium;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;scope.org.uk;United Kingdom;$208k+;$2000+;50,000+;Very High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;stratstone.com;United Kingdom;$376k+;$2000+;5,000+;Medium;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;le.ac.uk;United Kingdom;$2.4m+;$5000+;20,000+;Very High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;futurefocus-staging.staff.hsbc.co.uk;United Kingdom;;$10000+;20,000+;Very High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;promo.ladbrokes.com;United Kingdom;;$5000+;100,000+;High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;reading.ac.uk;United Kingdom;;$5000+;10,000+;Very High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;rolls-royce.com;United Kingdom;;$5000+;200,000+;High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;dentons.com;United Kingdom;;$5000+;5,000+;High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;leedsbeckett.ac.uk;United Kingdom;;$5000+;20,000+;Medium;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;hiddenhearing.co.uk;United Kingdom;;$5000+;100+;-;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;rcseng.ac.uk;United Kingdom;;$2000+;;High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;redcross.org.uk;United Kingdom;$215k+;$5000+;50,000+;Very High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;randa.org;United Kingdom;;$2000+;10,000+;High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;ljmu.ac.uk;United Kingdom;$453k+;$5000+;100+;Medium;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;lawsociety.org.uk;United Kingdom;;$2000+;50,000+;High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;hants.gov.uk;United Kingdom;$37k+;$2000+;20,000+;High;848;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;pewtrusts.org;Australia;;$2000+;10,000+;Very High;600;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;qbe.com;Australia;$100m+;$10000+;;Medium;600;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;goodman.com;Australia;$100m+;$5000+;500+;-;600;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;visitmelbourne.com;Australia;;$2000+;300,000+;Medium;600;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;ipaustralia.gov.au;Australia;;$2000+;2,000+;High;600;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;villagecinemas.com.au;Australia;$463k+;$5000+;;Medium;600;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;visitvictoria.com;Australia;;$2000+;2,000+;Medium;600;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;reachout.com;Australia;;$5000+;5,000+;Medium;600;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;huggies.com.au;Australia;;$2000+;10,000+;Medium;600;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;racing.com;Australia;;$5000+;20,000+;High;600;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;ltw.org;Australia;$18k+;$2000+;1,000+;Medium;600;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;riotinto.com;Australia;$100m+;$10000+;20,000+;Medium;600;;;;;;;;;;;;;;;
Sitecore CMS ;2001;2023;Content Management System;10.609;410,9;batteries.racv.com.au;Australia;$100m+;$10000+;2,000+;High;600;;;;;;;;;;;;;;;
